state,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,pressure,temperature,altitude,magX,magY,magZ,w,i,j,k,posX,posY,posZ,velX,velY,velZ,gpsLat,gpsLong,gpsAltMSL,gpsAltAGL,gpsVelocityN,gpsVelocityE,gpsVelocityD,epochTime,satellites,gpsLock,loopcount,timestamp,cx,cy,targetGpsLat,targetGpsLong,desiredServoPos1,actualServoPos1,desiredServoPos2,actualServoPos2,desiredServoPos3,actualServoPos3,desiredServoPos4,actualServoPos4,trajA,trajB,trajC,trajD
0,0.077148,-0.568848,0.890625,-1.724403,-37.700218,111.55278,33837.89063,12890.625,132165.5313,833.260742,0,1619.239868,-22451.10547,9056.171875,47471.50391,-0.107135,0.114019,0.977196,0.143558,0,0,0,0,0,0,329399712,-1069144000,1793089,3960,-359,7735,1767507,1718896994,14,1,444089,12336175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.077637,-0.563477,0.844727,8.094627,-35.548729,109.324997,33587.64844,13287.35352,132220.4531,833.307861,0,1618.780029,-22732.51172,9511.310547,47536.26563,-0.102597,0.138548,0.975198,0.138804,0,0,0,0,0,0,329399712,-1069144000,1793089,3960,-359,7735,1767507,1718896994,14,1,444090,12336200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.087891,-0.552734,0.79541,22.987206,-32.580894,98.475998,33575.4375,12762.45117,133483.8906,833.355225,0,1618.317627,-22737.53125,8928.669922,48924.60156,-0.098735,0.1603,0.973317,0.131184,0,0,0,0,0,0,329399744,-1069144000,1792404,3801,-1066,7650,1766822,1718896995,14,1,444091,12336225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.098145,-0.541992,0.807129,32.340843,-30.414146,87.138718,33203.125,13122.55859,131976.3125,833.355225,0,1618.317627,-23164.2168,9320.783203,47262.18359,-0.095284,0.179331,0.971553,0.121841,0,0,0,0,0,0,329399744,-1069144000,1792404,3801,-1066,7650,1766822,1718896995,14,1,444092,12336250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.116211,-0.546387,0.854004,46.478111,-27.072472,65.68486,32647.70508,12243.65234,131970.2188,833.36499,0,1618.222534,-23783.80859,8317.666992,47240.26953,-0.092484,0.193391,0.970536,0.110035,0,0,0,0,0,0,329399744,-1069144000,1792107,3667,-1223,7579,1766525,1718896995,14,1,444093,12336275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.136719,-0.527832,0.891602,55.908043,-24.364037,49.640244,31591.79688,10809.32617,130548.0938,833.36499,0,1618.222534,-24970.24805,6661.643066,45643.73047,-0.090241,0.203766,0.970051,0.096625,0,0,0,0,0,0,329399744,-1069144000,1792107,3667,-1223,7579,1766525,1718896995,14,1,444094,12336300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.146973,-0.484863,0.959961,69.564659,-19.671959,26.156967,31848.14453,9979.248047,130426.0234,833.397705,0,1617.902832,-24680.96484,5710.120117,45498.84766,-0.089103,0.208753,0.970533,0.080925,0,0,0,0,0,0,329399776,-1069144000,1791691,3861,-1273,7604,1766109,1718896995,14,1,444095,12336325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.152832,-0.410645,0.983398,76.911766,-16.559166,13.194626,30993.65234,8514.404297,130450.4375,833.424072,0,1617.646484,-25633.625,4038.506348,45500.90234,-0.088731,0.210746,0.9714,0.063988,0,0,0,0,0,0,329399776,-1069144000,1791691,3861,-1273,7604,1766109,1718896995,14,1,444096,12336350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.162598,-0.260742,0.963379,85.609276,-10.737938,-1.331741,31762.69531,6304.931641,130706.7891,833.424072,0,1617.646484,-24763.25977,1513.512329,45757.83984,-0.089784,0.209343,0.972643,0.045606,0,0,0,0,0,0,329399776,-1069144000,1791239,3779,-1598,7646,1765657,1718896995,14,1,444097,12336375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.154297,-0.150879,0.977539,88.386375,-6.701988,-8.877213,31646.72852,5438.232422,129974.3672,833.449951,0,1617.395508,-24894.4375,512.908875,44936.17969,-0.091764,0.20615,0.973838,0.02685,0,0,0,0,0,0,329399776,-1069144000,1791239,3779,-1598,7646,1765657,1718896995,14,1,444098,12336400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.119141,0.008789,1.051758,88.523705,-0.972313,-16.621048,30438.23242,3149.414062,129345.7031,833.533691,0,1616.576416,-26244.72461,-2108.595947,44203.5,-0.094997,0.201125,0.974913,0.0083,0,0,0,0,0,0,329399808,-1069144000,1790828,3686,-1770,7660,1765245,1718896995,14,1,444099,12336425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.109863,0.222656,1.118164,81.809837,3.834206,-16.865189,31304.93164,1586.914062,129803.4688,833.533691,0,1616.576416,-25265.91016,-3891.460205,44692.38672,-0.099003,0.196042,0.975545,-0.008823,0,0,0,0,0,0,329399808,-1069144000,1790828,3686,-1770,7660,1765245,1718896995,14,1,444100,12336450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.095215,0.350098,1.116211,73.730309,6.512123,-11.745865,31018.06641,-30.517578,128283.6875,833.554688,0,1616.372925,-25590.50586,-5760.664062,42989.68359,-0.103244,0.192137,0.975619,-0.024322,0,0,0,0,0,0,329399808,-1069144000,1790444,3686,-1891,7655,1764862,1718896995,14,1,444101,12336475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.039062,0.475586,1.108398,57.395775,9.136635,-0.332291,31866.45508,-903.320312,128228.7578,833.554688,0,1616.372925,-24637.27148,-6762.026855,42921.64453,-0.107369,0.190929,0.975028,-0.036584,0,0,0,0,0,0,329399808,-1069144000,1790444,3686,-1891,7655,1764862,1718896995,14,1,444102,12336500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003418,0.515625,1.037598,44.792015,9.457069,7.716721,30877.68555,-1599.121094,127679.4453,833.583252,0,1616.092773,-25746.05859,-7561.890625,42299.80469,-0.11101,0.191666,0.974059,-0.046378,0,0,0,0,0,0,329399840,-1069144064,1790064,3650,-2011,7647,1764482,1718896995,14,1,444103,12336525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.019531,0.568848,0.973145,24.452049,8.938271,23.135727,30041.50391,-1995.849609,129071.0469,833.578613,0,1616.140381,-26674.13281,-7993.555664,43826.94531,-0.113571,0.196107,0.972578,-0.052309,0,0,0,0,0,0,329399840,-1069144064,1790064,3650,-2011,7647,1764482,1718896995,14,1,444104,12336550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.003906,0.570801,0.899902,10.322411,8.343178,31.947678,30395.50781,-1617.431641,127038.5781,833.578613,0,1616.140381,-26289.85938,-7590.102051,41588.96484,-0.115287,0.202748,0.970835,-0.055521,0,0,0,0,0,0,329399840,-1069144064,1789675,3468,-1908,7648,1764093,1718896995,14,1,444105,12336575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.066406,0.524902,0.839355,-9.613197,6.565529,42.796677,30297.85156,-1861.572266,127850.3438,833.573486,0,1616.190552,-26394.0293,-7857.708008,42481.76953,-0.115687,0.212074,0.968831,-0.054838,0,0,0,0,0,0,329399840,-1069144064,1789675,3468,-1908,7648,1764093,1718896995,14,1,444106,12336600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.076172,0.477539,0.804688,-22.277992,5.466896,48.259323,30163.57422,-1037.597656,127545.1641,833.610596,0,1615.825928,-26548.85352,-6919.452148,42155.28516,-0.115204,0.22282,0.96665,-0.051634,0,0,0,0,0,0,329399872,-1069144064,1789311,3331,-1775,7632,1763729,1718896995,14,1,444107,12336625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.092285,0.44043,0.793457,-39.879005,3.139931,55.285995,29351.80664,463.867188,128497.3125,833.610596,0,1615.825928,-27458.14258,-5187.097656,43223.30469,-0.1133,0.235398,0.964224,-0.044973,0,0,0,0,0,0,329399872,-1069144064,1789311,3331,-1775,7632,1763729,1718896995,14,1,444108,12336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.104492,0.400879,0.812988,-50.872963,2.293068,57.521408,27593.99414,-946.044922,129638.6719,833.64209,0,1615.519409,-29417.0918,-6777.57373,44454.96094,-0.110612,0.248641,0.961584,-0.036043,0,0,0,0,0,0,329399872,-1069144064,1788931,3359,-1774,7629,1763348,1718896995,14,1,444109,12336675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.125488,0.351074,0.861816,-65.872353,0.057655,61.099594,30578.61328,3039.550781,129602.0469,833.64209,0,1615.519409,-26085.64648,-2231.119141,44485.92578,-0.106589,0.262891,0.958617,-0.024094,0,0,0,0,0,0,329399872,-1069144064,1788931,3359,-1774,7629,1763348,1718896995,14,1,444110,12336700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.128418,0.279297,0.884277,-74.791115,-0.850243,62.16008,29461.66992,5023.193359,130224.6094,833.651855,0,1615.424316,-27340.29297,48.940491,45194.84375,-0.101802,0.277475,0.955269,-0.010274,0,0,0,0,0,0,329399904,-1069144064,1788570,3152,-1988,7607,1762988,1718896995,14,1,444111,12336725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.157227,0.170898,0.932617,-84.907692,-2.849144,62.228745,29669.18945,6085.205078,129327.3906,833.713867,0,1614.819214,-27116.13281,1250.063965,44219.53125,-0.095935,0.292182,0.951522,0.005672,0,0,0,0,0,0,329399904,-1069144064,1788570,3152,-1988,7607,1762988,1718896995,14,1,444112,12336750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.171387,0.061035,0.971191,-89.409035,-4.313988,59.51268,29248.04688,8435.058594,130371.0938,833.713867,0,1614.819214,-27589.93555,3952.357422,45402.54297,-0.0894,0.306305,0.947456,0.022632,0,0,0,0,0,0,329399904,-1069144064,1788218,2886,-1562,7585,1762636,1718896995,14,1,444113,12336775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.200195,-0.100098,1.022949,-91.545265,-7.419151,52.363937,29382.32422,11157.22656,131738.2813,833.723389,0,1614.72937,-27440.75586,7082.969727,46951.08203,-0.081964,0.318905,0.943383,0.040132,0,0,0,0,0,0,329399904,-1069144064,1788218,2886,-1562,7585,1762636,1718896995,14,1,444114,12336800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.223145,-0.210938,1.067383,-89.645546,-10.303062,45.772141,29022.2168,12701.41602,130810.5469,833.750488,0,1614.46521,-27854.41016,8836.775391,45945.58594,-0.073954,0.330007,0.939336,0.057226,0,0,0,0,0,0,329399904,-1069144064,1787877,2775,-1298,7557,1762295,1718896995,14,1,444115,12336825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.245605,-0.371094,1.057129,-82.298439,-15.559715,36.944931,28674.31641,13586.42578,131469.7188,833.750488,0,1614.46521,-28243.50586,9858.806641,46684.02344,-0.065221,0.33916,0.935645,0.072705,0,0,0,0,0,0,329399904,-1069144064,1787877,2775,-1298,7557,1762295,1718896995,14,1,444116,12336850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.233887,-0.465332,1.032715,-74.09684,-19.641441,31.550949,28198.24219,15747.07031,131268.3125,833.773682,0,1614.237915,-28785.11133,12327.78418,46488.72266,-0.056112,0.347079,0.932167,0.086326,0,0,0,0,0,0,329399936,-1069144064,1787527,2903,-1324,7537,1761945,1718896995,14,1,444117,12336875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.225098,-0.54541,0.979004,-58.616798,-25.386375,25.668686,27203.36914,16986.08398,131335.4531,833.773682,0,1614.237915,-29903.61328,13748.46973,46574.49609,-0.046852,0.353664,0.929202,0.096488,0,0,0,0,0,0,329399936,-1069144064,1787527,2903,-1324,7537,1761945,1718896995,14,1,444118,12336900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.224121,-0.572266,0.910645,-41.015785,-30.925316,20.129745,26531.98242,17498.7793,130731.2031,833.795898,0,1614.02124,-30660.96289,14328.46387,45910.39453,-0.037705,0.359012,0.926895,0.102738,0,0,0,0,0,0,329399936,-1069144064,1787157,2937,-1064,7534,1761575,1718896995,14,1,444119,12336925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.191895,-0.582031,0.877441,-28.938454,-34.045738,18.039291,25402.83203,18353.27148,129821.7813,833.806885,0,1613.915527,-31934.07227,15296.5,44911.375,-0.028794,0.363885,0.924909,0.106313,0,0,0,0,0,0,329399936,-1069144064,1787157,2937,-1064,7534,1761575,1718896995,14,1,444120,12336950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.162109,-0.558594,0.849609,-10.856789,-37.700218,17.276352,24627.68555,18853.75977,129895.0156,833.806885,0,1613.915527,-32803.92188,15872.21973,44994.90234,-0.020551,0.368548,0.923325,0.105926,0,0,0,0,0,0,329399936,-1069144128,1786830,2870,-1234,7493,1761248,1718896995,14,1,444121,12336975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.141113,-0.541016,0.845703,0.640709,-39.622826,18.886154,23754.88281,18939.20898,129675.2969,833.887939,0,1613.122925,-33783.47266,15969.71094,44748.5625,-0.012881,0.3735,0.921801,0.103031,0,0,0,0,0,0,329399936,-1069144128,1786830,2870,-1234,7493,1761248,1718896995,14,1,444122,12337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.128906,-0.519043,0.890137,16.830284,-42.33889,22.21257,23266.60156,18774.41406,128576.6563,833.887939,0,1613.122925,-34336.16016,15767.7334,43529.99609,-0.006078,0.379084,0.920287,0.096595,0,0,0,0,0,0,329399968,-1069144128,1786470,2815,-1493,7476,1760888,1718896995,14,1,444123,12337025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.110352,-0.524414,0.949707,27.313072,-44.169945,25.638168,22760.00977,18585.20508,128997.8047,833.858154,0,1613.413574,-34900.91406,15558.86621,43989.8125,0.000156,0.385335,0.918584,0.087867,0,0,0,0,0,0,329399968,-1069144128,1786470,2815,-1493,7476,1760888,1718896995,14,1,444124,12337050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.088379,-0.481934,1.067871,42.70919,-46.641869,32.085007,22131.34766,18151.85547,128155.5156,833.970947,0,1612.314331,-35608.63281,15053.84668,43049.94531,0.005439,0.392819,0.916475,0.075747,0,0,0,0,0,0,329399968,-1069144128,1786098,3040,-1747,7472,1760516,1718896995,14,1,444125,12337075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.075684,-0.391602,1.072754,51.215965,-48.190636,37.46373,21728.51563,18225.09766,128485.1094,833.970947,0,1612.314331,-36058.46875,15143.43652,43412.81641,0.010163,0.401274,0.91382,0.06172,0,0,0,0,0,0,329399968,-1069144128,1786098,3040,-1747,7472,1760516,1718896995,14,1,444126,12337100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.049805,-0.24707,1.013672,59.196312,-50.212425,45.810287,21588.13477,17169.18945,127478.0313,833.978516,0,1612.240356,-36217.90625,13922.80566,42285.01563,0.014417,0.411239,0.910261,0.045817,0,0,0,0,0,0,329399968,-1069144128,1786098,3040,-1747,7472,1760516,1718896995,14,1,444127,12337125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.01416,-0.157227,0.962402,61.843712,-51.044029,50.998276,20819.0918,16595.45898,127069.0938,834.028809,0,1611.751465,-37080.08984,13263.72461,41821.14063,0.018522,0.422051,0.905911,0.029241,0,0,0,0,0,0,329400000,-1069144128,1785762,3049,-1961,7442,1760179,1718896995,14,1,444128,12337150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.030762,-0.005371,1.025879,61.668236,-51.013512,58.147018,19744.87305,16113.28125,125793.4531,834.028809,0,1611.751465,-38289.32422,12698.34961,40399.44531,0.022526,0.433983,0.900552,0.012542,0,0,0,0,0,0,329400000,-1069144128,1785762,3049,-1961,7442,1760179,1718896995,14,1,444129,12337175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0625,0.111328,1.077637,58.204491,-50.174278,63.899582,19476.31836,15002.44141,124853.5156,834.033447,0,1611.706543,-38591.84766,11416.25781,39344.34766,0.026622,0.446747,0.894257,-0.003482,0,0,0,0,0,0,329400000,-1069144128,1785762,3049,-1961,7442,1760179,1718896995,14,1,444130,12337200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.101562,0.241211,1.111816,48.51516,-47.877831,72.215622,18029.78516,15332.03125,123974.6094,834.033447,0,1611.706543,-40218.74609,11785.63672,38370.04688,0.031167,0.460783,0.886793,-0.017457,0,0,0,0,0,0,329400032,-1069144128,1784970,3084,-1992,7473,1759388,1718896996,14,1,444131,12337225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.133301,0.298828,1.068359,39.733727,-45.421165,76.65593,17413.33008,15655.51758,124395.75,834.062256,0,1611.426514,-40908.28125,12163.27734,38836.32031,0.036114,0.475373,0.878548,-0.029503,0,0,0,0,0,0,329400032,-1069144128,1784970,3084,-1992,7473,1759388,1718896996,14,1,444132,12337250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.173828,0.352051,1.03125,25.100548,-40.32473,80.859726,16839.59961,16400.14648,124627.6875,834.095947,0,1611.096191,-41552.33203,13019.6543,39099.64063,0.041614,0.490436,0.869643,-0.038236,0,0,0,0,0,0,329400032,-1069144192,1784579,2922,-2383,7474,1758997,1718896996,14,1,444133,12337275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.177246,0.361328,0.984375,14.579613,-35.953087,82.789963,16387.93945,16534.42383,124078.3672,834.095947,0,1611.096191,-42061.92969,13167.05566,38492.20313,0.047394,0.505579,0.860328,-0.044485,0,0,0,0,0,0,329400032,-1069144192,1784579,2922,-2383,7474,1758997,1718896996,14,1,444134,12337300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.178711,0.352539,0.930664,-1.243752,-28.766197,83.690231,15356.44531,17932.12891,123168.9453,834.152344,0,1610.546631,-43227.36328,14755.81934,37501.21094,0.053553,0.520584,0.850835,-0.046955,0,0,0,0,0,0,329400032,-1069144192,1784254,2721,-2563,7428,1758672,1718896996,14,1,444135,12337325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.173828,0.321777,0.899902,-11.039894,-23.700279,83.125656,16229.24805,18994.14063,123687.7422,834.151855,0,1610.55188,-42249.88281,15974.31836,38093.75781,0.059855,0.535236,0.841268,-0.047001,0,0,0,0,0,0,329400032,-1069144192,1784254,2721,-2563,7428,1758672,1718896996,14,1,444136,12337350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.179688,0.305176,0.924805,-24.513405,-15.636009,78.731125,13262.93945,18896.48438,123034.6719,834.151855,0,1610.55188,-45577.21875,15863.27832,37354.65625,0.066186,0.548811,0.832178,-0.043656,0,0,0,0,0,0,329400064,-1069144192,1783895,2756,-2278,7419,1758312,1718896996,14,1,444137,12337375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.140625,0.266602,0.959961,-37.1782,-7.609886,69.621628,12817.38281,20159.91211,121343.9922,834.186035,0,1610.218994,-46089.91797,17285.84961,35502.03516,0.072433,0.560473,0.824164,-0.037103,0,0,0,0,0,0,329400064,-1069144192,1783895,2756,-2278,7419,1758312,1718896996,14,1,444138,12337400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.077148,0.190918,0.907227,-44.265907,-3.291649,62.556808,13183.59375,21459.96094,121868.8984,834.186035,0,1610.218994,-45680.86719,18778.2168,36101.82031,0.078651,0.570663,0.816903,-0.028759,0,0,0,0,0,0,329400064,-1069144192,1783564,2694,-2368,7384,1757982,1718896996,14,1,444139,12337425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.018555,0.08252,0.907715,-51.277321,0.843483,52.562302,15844.72656,25000,121868.8984,834.264893,0,1609.450073,-42710.27344,22816.83008,36165.31641,0.08492,0.578915,0.810739,-0.018666,0,0,0,0,0,0,329400064,-1069144192,1783564,2694,-2368,7384,1757982,1718896996,14,1,444140,12337450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.036133,-0.000977,0.962402,-53.825539,2.232033,45.474594,14813.23242,25842.28516,122241.2109,834.2229,0,1609.859619,-43866.84375,23788.27539,36582.51953,0.091205,0.585799,0.805269,-0.007958,0,0,0,0,0,0,329400096,-1069144192,1783236,2566,-2224,7351,1757654,1718896996,14,1,444141,12337475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.144531,-0.125,0.996094,-53.627174,1.25547,33.618515,15252.68555,27331.54297,121289.0625,834.2229,0,1609.859619,-43384.46484,25476.34961,35553.70313,0.097568,0.590577,0.801057,0.002542,0,0,0,0,0,0,329400096,-1069144192,1783236,2566,-2224,7351,1757654,1718896996,14,1,444142,12337500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.218262,-0.211426,1.025391,-51.132362,-1.819176,25.462692,15490.72266,26922.60742,120965.5781,834.23999,0,1609.693115,-43118.17969,25003.58789,35192.03516,0.104117,0.593942,0.79765,0.012137,0,0,0,0,0,0,329400096,-1069144192,1782966,2456,-2417,7272,1757384,1718896996,14,1,444143,12337525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.335449,-0.376465,0.996094,-42.808693,-10.173363,15.491074,16302.49023,30517.57813,121276.8594,834.366943,0,1608.456543,-42218.45313,29115.29492,35589.95313,0.111067,0.595834,0.795159,0.019178,0,0,0,0,0,0,329400096,-1069144192,1782966,2456,-2417,7272,1757384,1718896996,14,1,444144,12337550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.408691,-0.478027,0.959961,-34.378212,-18.168968,10.982101,17199.70703,30590.82031,121057.125,834.366943,0,1608.456543,-41214.48047,29193.0918,35353.18359,0.118324,0.597206,0.792958,0.023721,0,0,0,0,0,0,329400096,-1069144256,1782642,2529,-2368,7238,1757059,1718896996,14,1,444145,12337575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.466797,-0.538574,0.895996,-18.379372,-32.664818,8.739059,15490.72266,30975.3418,119165.0391,834.325439,0,1608.86084,-43141.24219,29612.14648,33258.99219,0.125998,0.598698,0.790649,0.023641,0,0,0,0,0,0,329400096,-1069144256,1782642,2529,-2368,7238,1757059,1718896996,14,1,444146,12337600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.495117,-0.570312,0.884277,-6.294411,-43.452782,11.043137,15637.20703,30261.23047,117120.3594,834.325439,0,1608.86084,-42986.04297,28767.04102,30991.31055,0.13392,0.600962,0.78772,0.020166,0,0,0,0,0,0,329400128,-1069144256,1782304,2852,-2380,7217,1756722,1718896996,14,1,444147,12337625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.540039,-0.615723,0.859863,13.397057,-61.084312,20.030563,14709.47266,30004.88281,117504.8828,834.396973,0,1608.163208,-44022.71484,28482.27734,31407.42578,0.14222,0.605392,0.783036,0.011317,0,0,0,0,0,0,329400128,-1069144256,1782304,2852,-2380,7217,1756722,1718896996,14,1,444148,12337650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.559082,-0.608398,0.813965,26.969749,-73.581261,27.194565,11151.12305,27990.72266,117565.9219,834.416504,0,1607.973022,-48003.33984,26191.91211,31427.46094,0.150774,0.611384,0.776836,-0.001237,0,0,0,0,0,0,329400128,-1069144256,1781965,2944,-2257,7198,1756383,1718896996,14,1,444149,12337675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.569336,-0.563477,0.783691,45.417625,-93.173546,38.913315,12799.07227,30786.13281,116827.3906,834.416504,0,1607.973022,-46169.78125,29372.30859,30659.28906,0.160058,0.619721,0.76809,-0.019122,0,0,0,0,0,0,329400128,-1069144256,1781965,2944,-2257,7198,1756383,1718896996,14,1,444150,12337700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.527832,-0.513184,0.73291,56.083519,-106.334251,47.511642,12390.13672,30505.37109,115252.6875,834.439697,0,1607.748413,-46635.79688,29030.92578,28913.68164,0.169997,0.629436,0.75716,-0.040244,0,0,0,0,0,0,329400160,-1069144256,1781593,3170,-2301,7202,1756010,1718896996,14,1,444151,12337725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.502441,-0.48877,0.742188,69.770653,-125.209373,60.023849,11126.70898,30206.29883,113891.6016,834.461914,0,1607.531738,-48058.12109,28674.32422,27399.08398,0.181085,0.640995,0.742977,-0.065713,0,0,0,0,0,0,329400160,-1069144256,1781593,3170,-2301,7202,1756010,1718896996,14,1,444152,12337750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.464844,-0.443359,0.730469,77.186424,-137.774994,66.226547,9796.142578,30786.13281,112316.8906,834.461914,0,1607.531738,-49559.72656,29319.82422,25660.25977,0.192979,0.652907,0.726409,-0.093818,0,0,0,0,0,0,329400192,-1069144256,1781218,3410,-2395,7206,1755636,1718896996,14,1,444153,12337775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.419922,-0.341309,0.766113,84.564049,-155.765106,71.033066,8770.751953,30566.40625,110052.4922,834.474854,0,1607.404907,-50720.54297,29040.70898,23150.23047,0.206352,0.664499,0.707208,-0.125368,0,0,0,0,0,0,329400192,-1069144256,1781218,3410,-2395,7206,1755636,1718896996,14,1,444154,12337800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.354004,-0.272949,0.77832,86.883385,-166.743805,72.36058,7092.285156,30926.51367,107373.0469,834.474854,0,1607.404907,-52617.36328,29420.89063,20186.12695,0.22067,0.674905,0.686034,-0.158636,0,0,0,0,0,0,329400192,-1069144320,1780825,3559,-2442,7225,1755243,1718896996,14,1,444155,12337825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.226074,-0.164062,0.811523,86.524803,-180.133392,68.950241,5737.304688,31396.48438,104858.3984,834.509766,0,1607.064087,-54151.13281,29927.9043,17407.35938,0.236406,0.68291,0.663465,-0.193805,0,0,0,0,0,0,329400192,-1069144320,1780825,3559,-2442,7225,1755243,1718896996,14,1,444156,12337850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.043457,-0.001953,0.912598,80.886681,-187.953522,60.687607,3173.828125,29833.98438,100982.6641,834.558105,0,1606.59375,-57040.0625,28096.38281,13090.38574,0.253193,0.687492,0.640732,-0.229587,0,0,0,0,0,0,329400224,-1069144320,1780439,3781,-2584,7241,1754856,1718896996,14,1,444157,12337875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.109863,0.113281,0.94873,74.020226,-188.823273,53.0811,5743.408203,32672.11914,97930.90625,834.558105,0,1606.59375,-54186.60547,31290.72852,9772.59668,0.270197,0.68904,0.618208,-0.264644,0,0,0,0,0,0,329400224,-1069144320,1780439,3781,-2584,7241,1754856,1718896996,14,1,444158,12337900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
